Zipcode,Place Name,State,County,Lat,Lon,
46 49233,Cement City,MI,Lenawee,42.0604,-84.325,
41 50635,Gladbrook,IA,Tama,42.1774,-92.714,
43 80017,Aurora,CO,Arapahoe,39.6948,-104.788,
41 22102,Mc Lean,VA,Fairfax,38.953,-77.229,
44 10125,New York,NY,New York,40.7808,-73.977,
40 21673,Trappe,MD,Talbot,38.6647,-76.050,
40 48235,Detroit,MI,Wayne,42.4261,-83.195,
42 28102,Mc Farlan,NC,Anson,34.8136,-79.977,
41 38402,Columbia,TN,Maury,35.6151,-87.035,
41 7202,Elizabeth,NJ,Union,40.6565,-74.221,
42 53024,Grafton,WI,Ozaukee,43.3231,-87.952,
40 72645,Leslie,AR,Searcy,35.8272,-92.566,
42 32404,Panama City,FL,Bay,30.1653,-85.576,
40 74023,Cushing,OK,Payne,35.9822,-96.752,
40 2186,Milton,MA,Norfolk,42.2537,-71.077,
43 74737,Golden,OK,McCurtain,34.0303,-94.898,
45 62411,Altamont,IL,Effingham,39.0634,-88.748,
43 40759,Rockholds,KY,Whitley,36.8242,-84.10,
47 23831,Chester,VA,Chesterfield,37.3429,-77.415,
43 6336,Gilman,CT,New London,41.5795,-72.196,
42 80614,Eastlake,CO,Adams,39.9239,-104.961,
45 14174,Youngstown,NY,Niagara,43.2461,-79.024,
38 66856,Lebo,KS,Coffey,38.4161,-95.822,
43 56026,Ellendale,MN,Steele,43.8826,-93.319,
40 38567,Hickman,TN,Smith,36.1197,-85.902,
45 37230,Nashville,TN,Davidson,36.1866,-86.785,
39 33945,Pineland,FL,Lee,26.6583,-82.143,
52 14755,Little Valley,NY,Cattaraugus,42.2541,-78.809,
45 46266,Indianapolis,IN,Marion,39.7684,-86.15,
40 40049,Nerinx,KY,Marion,37.6603,-85.393,
48 91306,Winnetka,CA,Los Angeles,34.2092,-118.574,
45 85941,Whiteriver,AZ,Navajo,33.8021,-109.993,
40 31626,Boston,GA,Thomas,30.7855,-83.797,
42 46916,Burrows,IN,Carroll,40.6767,-86.507,
43 21903,Perryville,MD,Cecil,39.5649,-76.059,
46 69001,Mc Cook,NE,Red Willow,40.2049,-100.627,
42 85551,Solomon,AZ,Graham,32.8428,-109.696,
44 84629,Fairview,UT,Sanpete,39.6264,-111.439,
45 46068,Sharpsville,IN,Tipton,40.3732,-86.108,
40 75099,Coppell,TX,Dallas,32.9546,-97.01,
43 89118,Las Vegas,NV,Clark,36.0811,-115.216,
44 62893,Walnut Hill,IL,Marion,38.467,-89.032,
43 79930,El Paso,TX,El Paso,31.8048,-106.456,
46 24421,Churchville,VA,Augusta,38.2346,-79.179,
38 1238,Lee,MA,Berkshire,42.299,-73.231,
41 8756,Toms River,NJ,Ocean,39.788,-74.191,
43 33166,Miami,FL,Miami-Dade,25.8301,-80.292,
39 53714,Madison,WI,Dane,43.0977,-89.311,
42 8353,Shiloh,NJ,Cumberland,39.4594,-75.29,
43 78717,Austin,TX,Williamson,30.506,-97.747,
45 32216,Jacksonville,FL,Duval,30.2787,-81.583,
48 19884,Wilmington,DE,New Castle,39.7459,-75.546,
45 49074,Nazareth,MI,Kalamazoo,42.2454,-85.529,
42 77339,Kingwood,TX,Harris,30.0569,-95.183,
43 99252,Spokane,WA,Spokane,47.6536,-117.431,
42 68727,Coleridge,NE,Cedar,42.5061,-97.203,
52 19104,Philadelphia,PA,Philadelphia,39.9597,-75.202,
46 41051,Independence,KY,Kenton,38.9354,-84.547,
53 70729,Erwinville,LA,West Baton Rouge,30.548,-91.418,
45 74826,Asher,OK,Pottawatomie,34.9849,-96.876,
51 12514,Clinton Corners,NY,Dutchess,41.8693,-73.765,
41 76564,Pendleton,TX,Bell,31.1952,-97.348,
46 78590,San Perlita,TX,Willacy,26.5012,-97.639,
43 95004,Aromas,CA,Monterey,36.8769,-121.632,
51 92605,Huntington Beach,CA,Orange,33.7151,-118.007,
38 66830,Admire,KS,Lyon,38.6393,-96.101,
41 49028,Bronson,MI,Branch,41.8643,-85.183,
48 54481,Stevens Point,WI,Portage,44.5212,-89.558,
39 27636,Raleigh,NC,Wake,35.7977,-78.625,
38 81036,Eads,CO,Kiowa,38.4408,-102.554,
40 43547,Neapolis,OH,Lucas,41.492,-83.870,
39 60532,Lisle,IL,DuPage,41.7862,-88.087,
48 66088,Valley Falls,KS,Jefferson,39.3484,-95.46,
40 44097,Eastlake,OH,Lake,41.6539,-81.450,
43 43270,Columbus,OH,Franklin,39.969,-83.011,
46 94020,La Honda,CA,San Mateo,37.2726,-122.249,
38 45337,Laura,OH,Miami,39.9785,-84.399,
48 89314,Duckwater,NV,White Pine,38.9324,-115.714,
44 27527,Clayton,NC,Granville,35.6577,-78.383,
47 24938,Frankford,WV,Greenbrier,37.9154,-80.335,
41 96003,Redding,CA,Shasta,40.6278,-122.35,
43 3845,Intervale,NH,Carroll,44.0955,-71.119,
40 26348,Folsom,WV,Wetzel,39.4693,-80.525,
49 24030,Roanoke,VA,Roanoke (city),37.2742,-79.957,
51 61115,Machesney Park,IL,Winnebago,42.3545,-89.039,
47 92195,San Diego,CA,San Diego,32.7153,-117.157,
41 20101,Dulles,VA,Loudoun,39.0021,-77.442,
50 48629,Houghton Lake,MI,Roscommon,44.3147,-84.764,
43 3218,Barnstead,NH,Belknap,43.3349,-71.288,
48 32117,Daytona Beach,FL,Volusia,29.2353,-81.065,
41 6247,Hampton,CT,Windham,41.7671,-72.066,
47 12764,Narrowsburg,NY,Sullivan,41.5921,-75.010,
46 86326,Cottonwood,AZ,Yavapai,34.7055,-112.009,
43 56726,Greenbush,MN,Roseau,48.6957,-96.187,
43 63874,Risco,MO,New Madrid,36.5534,-89.817,
47 21821,Deal Island,MD,Somerset,38.1533,-75.949,
42 21550,Oakland,MD,Garrett,39.4339,-79.316,
41 72613,Beaver,AR,Carroll,36.4311,-93.699,
41 93653,Raymond,CA,Madera,37.279,-119.876,
45 82801,Sheridan,WY,Sheridan,44.7849,-106.964,
41 47448,Nashville,IN,Brown,39.2367,-86.22,
48 52317,North Liberty,IA,Johnson,41.7443,-91.606,
41 49113,Galien,MI,Berrien,41.8198,-86.503,
46 22503,Lancaster,VA,Lancaster,37.7395,-76.500,
43 83661,Payette,ID,Payette,44.0782,-116.920,
41 79383,New Home,TX,Lynn,33.3451,-101.920,
46 61822,Champaign,IL,Champaign,40.1317,-88.285,
52 91046,Verdugo City,CA,Los Angeles,34.2114,-118.239,
45 49083,Richland,MI,Kalamazoo,42.3757,-85.444,
42 36264,Heflin,AL,Cleburne,33.6115,-85.588,
43 49249,Jerome,MI,Hillsdale,42.0484,-84.445,
46 15430,Dickerson Run,PA,Fayette,40.0418,-79.6,
40 72536,Franklin,AR,Izard,36.1703,-91.77,
45 1260,South Lee,MA,Berkshire,42.2779,-73.277,
40 30276,Senoia,GA,Coweta,33.2845,-84.591,
45 2541,Falmouth,MA,Barnstable,41.5515,-70.614,
41 3849,Madison,NH,Carroll,43.9152,-71.125,
51 7870,Schooleys Mountain,NJ,Morris,40.8104,-74.819,
48 24062,Blacksburg,VA,Montgomery,37.2296,-80.413,
51 21152,Sparks Glencoe,MD,Baltimore,39.5483,-76.681,
47 52201,Ainsworth,IA,Washington,41.3202,-91.547,
37 7102,Newark,NJ,Essex,40.732,-74.176,
37 84515,Cisco,UT,Grand,38.97,-109.320,
49 23519,Norfolk,VA,Norfolk (city),36.9312,-76.239,
46 16061,West Sunbury,PA,Butler,41.0026,-79.875,
41 47420,Avoca,IN,Lawrence,38.9132,-86.548,
42 64836,Carthage,MO,Jasper,37.1597,-94.311,
46 48825,East Lansing,MI,Ingham,42.7238,-84.464,
40 75204,Dallas,TX,Dallas,32.8038,-96.785,
36 74647,Newkirk,OK,Kay,36.84,-97.056,
47 12132,North Chatham,NY,Columbia,42.4705,-73.6,
42 30731,Menlo,GA,Chattooga,34.5864,-85.477,
48 66213,Overland Park,KS,Johnson,38.8982,-94.704,
41 64734,Cleveland,MO,Cass,38.6898,-94.569,
50 1373,South Deerfield,MA,Franklin,42.4756,-72.615,
55 63109,Saint Louis,MO,St. Louis (city),38.5855,-90.292,
54 20788,Hyattsville,MD,Prince George's,38.9694,-76.950,
41 54426,Edgar,WI,Marathon,44.9046,-90.012,
35 62947,Herod,IL,Pope,37.5634,-88.4,
41 62279,Renault,IL,Monroe,38.1521,-90.134,
42 1014,Chicopee,MA,Hampden,42.1707,-72.604,
39 4952,Morrill,ME,Waldo,44.4107,-69.147,
54 91733,South El Monte,CA,Los Angeles,34.0557,-118.044,
43 62685,Shipman,IL,Macoupin,39.1952,-89.960,
46 79916,Fort Bliss,TX,El Paso,31.8136,-106.412,
41 73005,Anadarko,OK,Caddo,35.0728,-98.242,
41 60189,Wheaton,IL,DuPage,41.8397,-88.088,
45 35054,Cropwell,AL,St. Clair,33.5296,-86.300,
44 93908,Salinas,CA,Monterey,36.6011,-121.672,
42 62990,Thebes,IL,Alexander,37.221,-89.459,
43 83631,Idaho City,ID,Boise,43.8834,-115.70,
44 13032,Canastota,NY,Madison,43.0878,-75.760,
40 96733,Kahului,HI,Maui,20.8895,-156.474,
40 46931,Fulton,IN,Fulton,40.9473,-86.262,
44 94620,Piedmont,CA,Alameda,37.8244,-122.231,
45 76155,Fort Worth,TX,Tarrant,32.8247,-97.050,
39 48707,Bay City,MI,Bay,43.7378,-83.933,
44 75853,Montalba,TX,Anderson,31.8766,-95.732,
39 93276,Tupman,CA,Kern,35.2992,-119.358,
47 79735,Fort Stockton,TX,Pecos,30.8908,-102.879,
37 41828,Kite,KY,Knott,37.3136,-82.797,
43 84518,Cleveland,UT,Emery,39.3736,-110.893,
43 6921,Stamford,CT,Fairfield,41.0499,-73.53,
44 32220,Jacksonville,FL,Duval,30.329,-81.817,
37 75458,Merit,TX,Hunt,33.2427,-96.291,
50 8063,National Park,NJ,Gloucester,39.8664,-75.179,
49 95819,Sacramento,CA,Sacramento,38.5683,-121.436,
40 68309,Barneston,NE,Gage,40.0483,-96.57,
41 32859,Orlando,FL,Orange,28.4429,-81.402,
43 79927,El Paso,TX,El Paso,31.6446,-106.273,
38 39867,Morris,GA,Clay,31.8343,-84.925,
41 73938,Forgan,OK,Beaver,36.9086,-100.540,
43 18195,Allentown,PA,Lehigh,40.5843,-75.624,
41 14414,Avon,NY,Livingston,42.903,-77.727,
40 8629,Trenton,NJ,Mercer,40.2196,-74.733,
53 96155,South Lake Tahoe,CA,El Dorado,38.8449,-120.04,
47 48320,Keego Harbor,MI,Oakland,42.6114,-83.335,
41 32832,Orlando,FL,Orange,28.3774,-81.188,
39 87517,Carson,NM,Taos,36.3645,-105.765,
40 98101,Seattle,WA,King,47.6114,-122.330,
38 93287,Woody,CA,Kern,35.7068,-118.843,
45 25326,Charleston,WV,Kanawha,38.2968,-81.554,
53 70457,Saint Benedict,LA,St. Tammany,30.5269,-90.112,
41 16950,Westfield,PA,Tioga,41.9193,-77.52,
41 1036,Hampden,MA,Hampden,42.0648,-72.431,
46 47394,Winchester,IN,Randolph,40.1696,-85.004,
40 11202,Brooklyn,NY,Kings,40.6451,-73.94,
40 78614,Cost,TX,Gonzales,29.4321,-97.553,
42 46126,Fairland,IN,Shelby,39.6295,-85.891,
51 70390,Napoleonville,LA,Assumption,29.9288,-91.026,
41 24733,Lashmeet,WV,Mercer,37.442,-81.213,
44 4757,Mapleton,ME,Aroostook,46.6746,-68.153,
39 59485,Ulm,MT,Cascade,47.3539,-111.595,
42 43333,Lewistown,OH,Logan,40.4277,-83.920,
40 57067,Utica,SD,Yankton,43.0164,-97.369,
39 98071,Auburn,WA,King,47.3073,-122.228,
51 28671,Rutherford College,NC,Burke,35.7485,-81.522,
38 8527,Jackson,NJ,Ocean,40.121,-74.301,
41 55710,Britt,MN,St. Louis,47.655,-92.632,
45 24153,Salem,VA,Salem (city),37.2853,-80.069,
47 40243,Louisville,KY,Jefferson,38.2422,-85.535,
41 27824,Engelhard,NC,Hyde,35.5149,-76.030,
38 56310,Avon,MN,Stearns,45.6122,-94.43,
42 66552,Whiting,KS,Jackson,39.5974,-95.615,
42 31709,Americus,GA,Sumter,32.0404,-84.215,
50 10602,White Plains,NY,Westchester,41.034,-73.762,
41 62379,Warsaw,IL,Hancock,40.3544,-91.434,
40 61655,Peoria,IL,Peoria,40.7442,-89.718,
43 20158,Hamilton,VA,Loudoun,39.1383,-77.657,
39 78722,Austin,TX,Travis,30.2893,-97.71,
41 6035,Granby,CT,Hartford,41.9602,-72.799,
43 11575,Roosevelt,NY,Nassau,40.6802,-73.586,
54 91608,Universal City,CA,Los Angeles,34.1383,-118.352,
44 62954,Junction,IL,Gallatin,37.6952,-88.249,
42 47865,Paxton,IN,Sullivan,39.0212,-87.388,
58 20210,Washington,DC,District of Columbia,38.8933,-77.014,
44 11717,Brentwood,NY,Suffolk,40.7809,-73.250,
43 33125,Miami,FL,Miami-Dade,25.7825,-80.234,
40 65078,Stover,MO,Morgan,38.4414,-92.994,
40 98133,Seattle,WA,King,47.7377,-122.343,
41 87529,El Prado,NM,Taos,36.3492,-105.624,
46 91507,Burbank,CA,Los Angeles,34.1808,-118.30,
46 38061,Pocahontas,TN,Hardeman,35.0315,-88.811,
43 59749,Sheridan,MT,Madison,45.423,-112.173,
42 83545,Peck,ID,Nez Perce,46.4807,-116.411,
47 19496,Valley Forge,PA,Chester,40.0971,-75.469,
51 40337,Jeffersonville,KY,Montgomery,37.964,-83.855,
47 76637,Cranfills Gap,TX,Bosque,31.7486,-97.811,
42 75865,Woodlake,TX,Trinity,31.0288,-95.03,
44 60098,Woodstock,IL,McHenry,42.3198,-88.447,
43 95658,Newcastle,CA,Placer,38.8763,-121.14,
44 96791,Waialua,HI,Honolulu,21.5766,-158.126,
38 78042,Laredo,TX,Webb,27.5655,-99.476,
45 37208,Nashville,TN,Davidson,36.1762,-86.807,
58 99709,Fairbanks,AK,Fairbanks North Star,64.8544,-147.846,
39 22725,Leon,VA,Madison,38.4285,-78.267,
45 48331,Farmington,MI,Oakland,42.5051,-83.407,
43 95550,Korbel,CA,Humboldt,40.7775,-123.848,
43 93022,Oak View,CA,Ventura,34.402,-119.298,
45 25508,Chapmanville,WV,Logan,37.9737,-82.017,
45 40066,Shelbyville,KY,Shelby,38.1973,-85.212,
42 80512,Bellvue,CO,Larimer,40.6265,-105.26,
43 51002,Alta,IA,Buena Vista,42.6771,-95.312,
41 57469,Redfield,SD,Spink,44.8719,-98.511,
42 75904,Lufkin,TX,Angelina,31.3489,-94.832,
39 57476,Tulare,SD,Spink,44.7305,-98.553,
40 50105,Gilbert,IA,Story,42.1148,-93.639,
43 80016,Aurora,CO,Arapahoe,39.6012,-104.739,
42 15522,Bedford,PA,Bedford,39.9908,-78.526,
39 29665,Newry,SC,Oconee,34.7247,-82.910,
39 24380,Willis,VA,Floyd,36.8749,-80.490,
55 23701,Portsmouth,VA,Portsmouth (city),36.8089,-76.367,
48 54140,Little Chute,WI,Outagamie,44.2842,-88.31,
49 61873,Saint Joseph,IL,Champaign,40.1207,-88.047,
44 16661,Madera,PA,Clearfield,40.8271,-78.427,
37 61010,Byron,IL,Ogle,42.1292,-89.265,
45 45177,Wilmington,OH,Clinton,39.4488,-83.841,
37 5904,Gilman,VT,Essex,44.414,-71.717,
51 37305,Beersheba Springs,TN,Grundy,35.4652,-85.694,
46 28470,Shallotte,NC,Brunswick,33.9637,-78.406,
46 49622,Central Lake,MI,Antrim,45.0748,-85.267,
43 71834,Doddridge,AR,Miller,33.1054,-93.954,
44 68523,Lincoln,NE,Lancaster,40.7408,-96.758,
41 74337,Chouteau,OK,Mayes,36.1669,-95.341,
46 14070,Gowanda,NY,Cattaraugus,42.4712,-78.933,
38 53705,Madison,WI,Dane,43.073,-89.452,
48 97110,Cannon Beach,OR,Clatsop,45.8918,-123.961,
45 76198,Fort Worth,TX,Tarrant,32.7714,-97.291,
45 16828,Centre Hall,PA,Centre,40.8254,-77.674,
44 10037,New York,NY,New York,40.8135,-73.938,
43 2714,Dartmouth,MA,Bristol,41.7562,-71.067,
40 27712,Durham,NC,Durham,36.0918,-78.929,
47 78148,Universal City,TX,Bexar,29.5465,-98.295,
45 6749,Waterbury,CT,New Haven,41.5582,-73.051,
46 53205,Milwaukee,WI,Milwaukee,43.0528,-87.935,
41 5055,Norwich,VT,Windsor,43.7404,-72.301,
42 1022,Chicopee,MA,Hampden,42.1934,-72.554,
45 78885,Vanderpool,TX,Bandera,29.7452,-99.555,
46 54627,Ettrick,WI,Trempealeau,44.1724,-91.263,
41 7012,Clifton,NJ,Passaic,40.8488,-74.161,
41 2345,Manomet,MA,Plymouth,41.8882,-70.58,
40 66748,Humboldt,KS,Allen,37.8045,-95.42,
42 50947,Des Moines,IA,Polk,41.6727,-93.572,
45 1876,Tewksbury,MA,Middlesex,42.6028,-71.223,
50 15687,Stahlstown,PA,Westmoreland,40.1386,-79.344,
51 19066,Merion Station,PA,Montgomery,40.003,-75.250,
54 91365,Woodland Hills,CA,Los Angeles,34.1683,-118.605,
49 70788,White Castle,LA,Iberville,30.1545,-91.177,
40 75260,Dallas,TX,Dallas,32.7673,-96.777,
43 26037,Follansbee,WV,Brooke,40.3296,-80.58,
41 30329,Atlanta,GA,DeKalb,33.8236,-84.321,
37 4093,Buxton,ME,York,43.6379,-70.518,
43 18641,Pittston,PA,Luzerne,41.3361,-75.730,
40 73663,Seiling,OK,Dewey,36.1278,-98.887,
45 74851,Mcloud,OK,Pottawatomie,35.4262,-97.07,
43 79704,Midland,TX,Midland,31.8693,-102.031,
43 82944,Robertson,WY,Uinta,41.0993,-110.500,
43 85060,Phoenix,AZ,Maricopa,33.4484,-112.07,
40 61037,Galt,IL,Whiteside,41.7865,-89.76,
45 29567,Little Rock,SC,Dillon,34.5613,-79.433,
44 32775,Scottsmoor,FL,Brevard,28.7702,-80.87,
42 18069,Orefield,PA,Lehigh,40.6248,-75.597,
42 47918,Attica,IN,Fountain,40.2811,-87.224,
57 12787,White Sulphur Springs,NY,Sullivan,41.8002,-74.828,
45 6534,New Haven,CT,New Haven,41.3082,-72.928,
44 85014,Phoenix,AZ,Maricopa,33.5103,-112.055,
53 84301,Bear River City,UT,Box Elder,41.6093,-112.124,
36 62355,Nebo,IL,Pike,39.4202,-90.769,
44 15931,Ebensburg,PA,Cambria,40.4801,-78.726,
42 3278,Warner,NH,Merrimack,43.3035,-71.835,
44 8010,Beverly,NJ,Burlington,40.0565,-74.911,
41 56579,Rothsay,MN,Wilkin,46.5094,-96.288,
43 18104,Allentown,PA,Lehigh,40.6018,-75.522,
45 46170,Putnamville,IN,Putnam,39.5742,-86.865,
44 24811,Avondale,WV,McDowell,37.4126,-81.784,
69 99731,Fort Greely,AK,Southeast Fairbanks Census Area,63.952,-146.45,
46 82329,Medicine Bow,WY,Carbon,41.903,-106.201,
41 14508,Morton,NY,Orleans,43.3281,-77.995,
41 76941,Mertzon,TX,Irion,31.2829,-100.822,
45 44720,North Canton,OH,Stark,40.7989,-81.378,
42 46938,Jonesboro,IN,Grant,40.4815,-85.636,
46 14083,Java Village,NY,Wyoming,42.6769,-78.44,
44 36260,Eastaboga,AL,Calhoun,33.6031,-85.960,
37 38879,Verona,MS,Lee,34.1707,-88.759,
47 78468,Corpus Christi,TX,Nueces,27.777,-97.463,
47 22488,Kinsale,VA,Westmoreland,38.0505,-76.585,
39 31721,Albany,GA,Baker,31.5105,-84.308,
32 96940,Palau,PW,,7.2257,134.362,
47 95330,Lathrop,CA,San Joaquin,37.8209,-121.282,
37 60957,Paxton,IL,Ford,40.4565,-88.09,
43 70343,Bourg,LA,Terrebonne,29.5485,-90.608,
44 58420,Buchanan,ND,Stutsman,47.0051,-98.900,
43 51354,Ocheyedan,IA,Osceola,43.391,-95.520,
56 92356,Lucerne Valley,CA,San Bernardino,34.447,-116.918,
50 12094,Johnsonville,NY,Rensselaer,42.8769,-73.498,
42 31829,Upatoi,GA,Muscogee,32.5601,-84.744,
40 75790,Van,TX,Van Zandt,32.5283,-95.654,
43 38721,Anguilla,MS,Sharkey,32.9739,-90.831,
44 50562,Mallard,IA,Palo Alto,42.9417,-94.674,
44 26264,Durbin,WV,Pocahontas,38.5457,-79.825,
43 21204,Towson,MD,Baltimore,39.4072,-76.603,
40 82321,Baggs,WY,Carbon,41.0312,-107.668,
43 1264,Tyringham,MA,Berkshire,42.22,-73.197,
43 6069,Sharon,CT,Litchfield,41.8714,-73.457,
44 15557,Rockwood,PA,Somerset,39.9373,-79.186,
74 94127,San Francisco,CA,City and County of San Francisco,37.7354,-122.457,
39 50031,Beaver,IA,Boone,42.0387,-94.143,
37 63955,Oxly,MO,Ripley,36.5874,-90.69,
42 19951,Harbeson,DE,Sussex,38.6723,-75.223,
43 32317,Tallahassee,FL,Leon,30.4651,-84.112,
45 90704,Avalon,CA,Los Angeles,33.332,-118.343,
48 28226,Charlotte,NC,Mecklenburg,35.0869,-80.816,
43 20165,Sterling,VA,Loudoun,39.0472,-77.386,
42 23822,Ammon,VA,Dinwiddie,37.0724,-77.647,
43 53816,Mount Hope,WI,Grant,42.9689,-90.866,
42 72479,Weiner,AR,Poinsett,35.6291,-90.928,
48 56449,Fort Ripley,MN,Crow Wing,46.2099,-94.252,
39 36640,Mobile,AL,Mobile,30.6589,-88.17,
44 34234,Sarasota,FL,Sarasota,27.3688,-82.526,
44 48360,Lake Orion,MI,Oakland,42.7429,-83.27,
42 11747,Melville,NY,Suffolk,40.7946,-73.40,
39 88419,Folsom,NM,Union,36.869,-103.839,
41 78208,San Antonio,TX,Bexar,29.44,-98.45,
43 11549,Hempstead,NY,Nassau,40.7172,-73.602,
44 10104,New York,NY,New York,40.7609,-73.979,
40 20645,Issue,MD,Charles,38.2926,-76.905,
50 75963,Nacogdoches,TX,Nacogdoches,31.6046,-94.664,
46 30630,Crawford,GA,Oglethorpe,33.9076,-83.164,
39 8310,Buena,NJ,Atlantic,39.537,-74.889,
40 24882,Simon,WV,Wyoming,37.6197,-81.758,
46 95013,Coyote,CA,Santa Clara,37.2123,-121.741,
45 41385,Vancleve,KY,Breathitt,37.6477,-83.380,
40 97317,Salem,OR,Marion,44.9026,-122.907,
45 87594,Santa Fe,NM,Santa Fe,35.5212,-105.981,
50 90847,Long Beach,CA,Los Angeles,33.7866,-118.298,
50 44093,Williamsfield,OH,Ashtabula,41.5383,-80.596,
45 27425,Greensboro,NC,Guilford,36.0726,-79.79,
39 97401,Eugene,OR,Lane,44.0682,-123.081,
42 68666,Stromsburg,NE,Polk,41.1118,-97.574,
40 65038,Laurie,MO,Morgan,38.1992,-92.833,
53 94035,Mountain View,CA,Santa Clara,37.3861,-122.083,
46 32449,Wewahitchka,FL,Calhoun,30.4059,-85.197,
51 70546,Jennings,LA,Jefferson Davis,30.2201,-92.657,
56 70069,La Place,LA,St. John the Baptist,30.0912,-90.483,
41 44601,Alliance,OH,Stark,40.9158,-81.118,
41 79836,Clint,TX,El Paso,31.5494,-106.203,
39 95973,Chico,CA,Butte,39.8032,-121.867,
42 60145,Kingston,IL,DeKalb,42.1057,-88.769,
42 96743,Kamuela,HI,Hawaii,20.0081,-155.705,
42 28144,Salisbury,NC,Rowan,35.6515,-80.488,
39 31631,Fargo,GA,Clinch,30.6819,-82.566,
41 43318,De Graff,OH,Logan,40.3058,-83.915,
47 27050,Tobaccoville,NC,Forsyth,36.2336,-80.391,
48 95363,Patterson,CA,Stanislaus,37.4826,-121.164,
36 83706,Boise,ID,Ada,43.5885,-116.19,
46 94925,Corte Madera,CA,Marin,37.9223,-122.513,
47 94017,Daly City,CA,San Mateo,37.7058,-122.461,
36 54853,Luck,WI,Polk,45.5568,-92.416,
50 42631,Marshes Siding,KY,McCreary,36.7773,-84.502,
50 84102,Salt Lake City,UT,Salt Lake,40.76,-111.862,
47 92168,San Diego,CA,San Diego,32.7153,-117.157,
55 47003,West College Corner,IN,Franklin,39.5676,-84.816,
44 97143,Netarts,OR,Tillamook,45.434,-123.945,
40 17074,Newport,PA,Perry,40.4827,-77.165,
42 66018,De Soto,KS,Johnson,38.9462,-94.971,
50 87115,Albuquerque,NM,Bernalillo,35.0549,-106.546,
42 27917,Barco,NC,Currituck,36.3588,-75.979,
49 97031,Hood River,OR,Hood River,45.6711,-121.539,
41 44202,Aurora,OH,Portage,41.3176,-81.345,
44 35742,Capshaw,AL,Limestone,34.7731,-86.792,
37 36435,Coy,AL,Wilcox,31.8889,-87.392,
41 11218,Brooklyn,NY,Kings,40.6424,-73.975,
44 24067,Callaway,VA,Franklin,37.0285,-80.049,
48 15502,Hidden Valley,PA,Somerset,40.046,-79.258,
42 79247,Odell,TX,Wilbarger,34.3452,-99.419,
42 17347,Mount Wolf,PA,York,40.0711,-76.696,
39 55606,Hovland,MN,Cook,47.8342,-90.047,
38 65633,Crane,MO,Stone,36.9258,-93.530,
50 33301,Fort Lauderdale,FL,Broward,26.1216,-80.128,
47 8020,Clarksboro,NJ,Gloucester,39.7992,-75.223,
40 88586,El Paso,TX,El Paso,31.6948,-106.,
41 80206,Denver,CO,Denver,39.7331,-104.952,
41 25187,Southside,WV,Mason,38.712,-81.996,
42 11520,Freeport,NY,Nassau,40.6536,-73.586,
51 91614,Studio City,CA,Los Angeles,34.1486,-118.396,
46 24211,Abingdon,VA,Washington,36.6673,-81.964,
45 55458,Minneapolis,MN,Hennepin,44.98,-93.263,
46 17253,Saltillo,PA,Huntingdon,40.2133,-78.006,
52 70050,Empire,LA,Plaquemines Parish,29.3814,-89.592,
42 60152,Marengo,IL,McHenry,42.2442,-88.607,
39 80726,Crook,CO,Logan,40.8747,-102.847,
49 70471,Mandeville,LA,St. Tammany,30.4207,-90.058,
42 46147,Jamestown,IN,Boone,39.9579,-86.623,
46 6068,Salisbury,CT,Litchfield,42.0015,-73.421,
41 39046,Canton,MS,Madison,32.6205,-90.006,
39 66439,Horton,KS,Brown,39.6789,-95.529,
43 36054,Millbrook,AL,Elmore,32.4995,-86.364,
45 70148,New Orleans,LA,Orleans,30.0309,-90.06,
38 61723,Atlanta,IL,Logan,40.2586,-89.2,
50 99546,Adak,AK,Aleutians West (CA),51.88,-176.658,
38 45311,Camden,OH,Preble,39.6134,-84.6,
42 26424,Rosemont,WV,Taylor,39.2687,-80.162,
41 30378,Atlanta,GA,Fulton,33.8444,-84.474,
46 76043,Glen Rose,TX,Somervell,32.2298,-97.762,
41 54724,Bloomer,WI,Chippewa,45.1025,-91.4,
40 48865,Orleans,MI,Ionia,43.0895,-85.116,
42 70340,Amelia,LA,St. Mary,29.6884,-91.220,
46 22581,Zacata,VA,Westmoreland,38.1218,-76.790,
41 64040,Holden,MO,Johnson,38.7186,-93.985,
50 16312,Chandlers Valley,PA,Warren,41.9358,-79.309,
40 68116,Omaha,NE,Douglas,41.2879,-96.149,
43 50863,Tingley,IA,Ringgold,40.8516,-94.190,
47 66862,Matfield Green,KS,Chase,38.1448,-96.554,
42 65759,Taneyville,MO,Taney,36.7405,-93.02,
41 33994,Fort Myers,FL,Lee,26.5529,-81.948,
46 96039,Happy Camp,CA,Siskiyou,41.8018,-123.38,
39 55733,Esko,MN,Carlton,46.7126,-92.356,
43 49347,Trufant,MI,Montcalm,43.3156,-85.368,
38 29568,Longs,SC,Horry,33.9064,-78.793,
43 59327,Forsyth,MT,Rosebud,46.2819,-106.699,
47 64490,Stewartsville,MO,DeKalb,39.7984,-94.517,
40 16947,Troy,PA,Bradford,41.7781,-76.771,
45 70707,Gonzales,LA,Ascension,30.2047,-90.869,
49 73127,Oklahoma City,OK,Oklahoma,35.4834,-97.629,
42 39429,Columbia,MS,Marion,31.2559,-89.799,
41 31565,Waverly,GA,Camden,31.0427,-81.569,
46 56237,Echo,MN,Yellow Medicine,44.631,-95.418,
45 12847,Long Lake,NY,Hamilton,43.9477,-74.466,
